reviewer_id,review_role,review_content,seller_code,seller_name
호날두진관,구매자,최고입니다 🫶,7396638,신뢰왕신뢰왕
중고나라#9476769,구매자,깨끗한 새제품을 착한가격에 주셔서 감사드립니다,7397400,ouozip
중고나라#8823761,구매자,배송빠르고 품질양호 가격 저렴,7397400,ouozip
중고나라#8383823,구매자,상품 빠르게 잘 받았습니다!! 덤으로 주신 파우치 감사합니다☺️❣️,7397400,ouozip
중고나라#8383823,구매자,늦었지만 좋은 거래 감사합니다!,7397400,ouozip
운악사,구매자,상품 잘 받았습니다 다음에 또 거래해요~!,7397400,ouozip
운악사,구매자,상품 잘 받았습니다!,7397400,ouozip
중고나라#8344197,구매자,포장 매우 꼼꼼하도 늦은 시간에도 답장이 빨랐습니다. 최고!ㅑ,7397400,ouozip
7863618,구매자,감사합니다^^,7397400,ouozip
원시린,구매자,포장도 뭐 이중삼중 너무 잘해주시고 안심하고 받았고 좋은것도 주시고 마음이 너무 좋으신게 느껴집니다. 가격도 합리적이고 답장 너무 빠르고요 택배보내주신것도 빠르게왔고요 아주 만족합니다!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!감사합니다! 복 많이 받으세용,7397400,ouozip
중고나라#7590973,구매자,감사합니당!!,7397400,ouozip
deker,구매자,빠르게 보내주셔서 잘 받았습니다. 잘쓰겠습니다.,7397503,중고나라#7397695
봉태SIS,구매자,잘 받았습니다! 감사합니다!,7399117,ChanelFev
중고나라#8297455,구매자,항상 잘 이용하고 있습니다💖 너무 친절하시고 최고예요!! 행복한 여름 되세요 사장님~~:-),7399117,ChanelFev
Akumu,구매자,좋은 거래 감사합니다.,7399117,ChanelFev
아스짱,구매자,친절하시고 좋은제품 좋은가격에 판매해주셔서 감사합니다 예쁘게 잘쓸께요^^,7399117,ChanelFev
CeIine,구매자,정말 친절하십니다 믿고 구매하셔도돼요,7399117,ChanelFev
중고나라#10120616,구매자,제품도 새제품이고 거래 응답도 빠르고 좋았습니다~~^^,7399117,ChanelFev
pasapas,구매자,상품 상태가 좋고 한정판 싸게 샀습니다,7399117,ChanelFev
라일락공주,구매자,친절하시고 배려심 많은 분과 기분좋은 거래했습니다. 항상 건강하시고 행복하세요.^^,7399117,ChanelFev
중고나라#8297455,구매자,저번에도 한번 거래했는데 이번에도 좋은상품 겟 했습니다🩷 단골됐어용🫶🫶🫶🫶 감사합니다 좋은 하루 보내세요:),7399117,ChanelFev
중동부티크,구매자,좋은 상품 감사합니다. 향기롭게 잘 사용하겠습니다.,7399117,ChanelFev
Tled,구매자,좋은 거래 감사합니다,7399727,중고나라#7399919
내안의곰,판매자,구매해줘서 감사합니다!,7399727,중고나라#7399919
중고나라#7245162,판매자,즐독하세요 굿데이:),7399746,중고나라#7399938
중고나라#9966270,구매자,배송빠르구요 포장상태도 꼼꼼하고 이쁘고 좋아요,7400287,중고나라#7400479
중고나라#9584248,구매자,빠른 배송으로 잘 받았습니다. 좋은 거래 감사합니다.,7400287,중고나라#7400479
중고나라#7410037,구매자,감사합니다. 잘 쓰겠습니다,7400287,중고나라#7400479
쭌사랑09,구매자,빠른 배송 감사합니다 사업번창하셔요,7400330,중고나라#7400522
대박디스플레이,구매자,항상건강 하시고 행복하세요,7400330,중고나라#7400522
Sralslq12,판매자,잘 사용해주세요~,7400450,파네라이PAM
중고나라#7643319,판매자,감사합니다.,7402917,중고나라#7403109
중고나라#10252571,판매자,구매자님께 판매 잘 했습니다. 구매 감사해요.,7402917,중고나라#7403109
호시김밥,구매자,감사합니다 최고에요😊👏👍,7403053,몬말인지알지
khj149,구매자,중고나라에 몇 없는 햇살같은 분입니다,7403053,몬말인지알지
햇반셔틀,구매자,상품도 깔끔하고 포장도 잘해주셨어요 ㅎㅎ 같이 보내주신 제품도 잘쓰겠습니다!😄,7403053,몬말인지알지
기면투,구매자,헤어 앰플에 새상품 포장 굿... 감사합니다,7403053,몬말인지알지
중고나라#7820170,구매자,"응답 빠르시고, 배송도 쿠팡수준입니다. 좋은물건 저렴하게 판매해주셔서 감사해요^^",7403053,몬말인지알지
으니라구,구매자,잘받았습니다 감사합니다 ♡,7403053,몬말인지알지
불시착보더,구매자,싸게 잘샀습니다 빠르게 배송해주셨어요 에센스도 잘쓰겠습니다,7403053,몬말인지알지
중고나라#9262688,구매자,물건 엄청빨리도착했구요 같이보내주신 사은품?!?!?! 헤어에센스 잘쓰겠습니다 감사합니다~~^^*,7403053,몬말인지알지
중고나라#9143824,구매자,생각데로 좋네요. 저렴히 잘샀습니다. 잘쓸께요. 판넬작은것도 생각해보고 나중에 구매해 보고싶어요,7403053,몬말인지알지
은죄,구매자,감사합니다!! 헤어에센스는 잘 쓸게요!!,7403053,몬말인지알지
삽사리,구매자,"다음에도 연락드릴께요~ 상품이 매우 고퀄리티에요, 깨끗하구요...",7403116,1001호차
중고나라#7521307,구매자,원하던 핏의 디자인이 타이밍 매치되어 다행이에요. 저비용으로 만족도가 높을 듯? 모두가 행복하였으면!,7403116,1001호차
중고나라#7521307,구매자,넉넉한 사이즈 익숙하고 안락한 디자인에 고마움을.!,7403116,1001호차
중고나라#7412284,구매자,감사합니다 ~^^,7403116,1001호차
율율파파5,구매자,꼼꼼한 포장 친절한 답변 정말 감사합니다,7404833,바보갤러리
중고나라#7567253,구매자,잘쓰겠습니다 번창하세요,7404833,바보갤러리
중고나라#7529139,구매자,잘쓰겠습니다.,7404833,바보갤러리
녹천역3번출구,구매자,본넷 나사가 않풀려 고생좀 했지만 그외는 수월하게 설치 했습니다 설치후 사용해보니 너무 좋네요 와셔액쪽 내릴때 보니까 힘받을때 움직이던데 부러질 정도는 아니겠죠? ㅎ,7405991,sinsundo12
수프리머,구매자,감사합니다! 포장이 아주 야무집니다. 친절하시고 미리 새해 복 많이 받으세요~~^^,7405991,sinsundo12
나대기2916,구매자,잘 쓰겠습니다.,7409665,중고나라#7409857
갈현동입니다,판매자,구매 감사드립니다,7411679,중고나라#7411871
안토니오방데라스,구매자,고생하셨습니다.사장님,7411679,중고나라#7411871
개미민쟁,구매자,좋은물건 잘 보내주셔서 감사해요 포장도 꼼꼼히 신경써주시고... ^^ 와이프가 너무 좋아하네요ㅎㅎ,7412329,조은쥬얼리
중고나라#8705200,구매자,몇가지 오해는 있었는데… 잘 해결 됐어요. 물품은 좋은 물품입니다. 말씀하신대로 새재품 맞고요~ 안전거래 + 우체국 안심 택배 해 주셨어요. 감사합니다.,7412329,조은쥬얼리
골드꽃,판매자,친절하시고 매너거래 늘 감사 드립니다 ~~👍 이뿌게 착용 하셔욤~~🥰😍,7412329,조은쥬얼리
바삭태,판매자,최고~~최고 쿨~~~거래예요 매너도 짱짱짱 감사합니다,7412329,조은쥬얼리
JEEEEEJEEE,판매자,아 죄송해요!! 실버 스톤 귀걸이 함께 넣는다는게 급하게 싸느라 깜박했어요 ㅜ 제가 오늘 일본에서 한국 들어가니까 내일이나 모레 따로 택배 보내드릴게요:) 감사합니다!,7412329,조은쥬얼리
골드꽃,판매자,첫구매 매너거래 해 주셔서 감사드립니다 ~^^ 좋은인연으로 또 봬어요~~💛💛💛💛💛💛,7412329,조은쥬얼리
맛이말로,구매자,아이폰 잘 받았습니다. 감사합니다.,7413514,중고나라#7413706
cheekun,판매자,응답도 빨리해주시고 매너가 좋으셔서 좋은 거래였습니다,7416085,중고나라#7416277
중고나라#8315349,판매자,감사합니다 :) 편안한 저녁되세요~,7417133,Ayin06
물어버린다톡톡,구매자,쿨거래 굿이요,7417133,Ayin06
sascha70,구매자,중량감에 비해 많이 가볍긴하지만 존재감은 최고입니다. 칼배송 넘 감사드려요~^^,7419371,중고나라#7419563
두곰탱이맘,구매자,감사합니다~~~,7419371,중고나라#7419563
두곰탱이맘,구매자,감사합니다^^ 잘 받았습니다 항상 건강하고 행복 하세요~~~,7419371,중고나라#7419563
puk0405,구매자,답변도 빠르고 배송도 빠르고 포장도 꼼꼼하게 해주셔서 감사합니다,7420931,네로마켓
중고나라#7536012,구매자,쿨거래 깔끔합니다,7420931,네로마켓
에이장난치지마,구매자,감사합니다.!!!,7424008,중고나라#7424200
립툰,구매자,너무 친절하셔요 ^^,7424533,i40왜건
중고나라#9259065,구매자,너무 얘쁘네요 감사합니다 잘 입을께요 건강하세요~,7424533,i40왜건
봄인가봅니다,구매자,깨끗하게 잘 쓰셨네요 잘 구매한거 같아 좋네요,7424533,i40왜건
초은하단88,구매자,사진도 자세히 찍어서 보내주시고 박스 포장도 잘 해주셨어요. 무엇보다도 엄청 친절하십니다,7426116,카시엘로스
레드체플린,구매자,컨디션 최고예요~감사히 잘 사용하겠습니다~^^,7428595,맛있는점빵
소영곽,구매자,옷 넘 예뻐요. 안샀으면 후회할뻔 했네요. 잘 입을게요.,7428595,맛있는점빵
중고나라#8387920,구매자,상태좋은 가방 넘 감사해요:),7428595,맛있는점빵
중고나라#8413128,구매자,옷 잘 받았어요 옷 상태가 너무 좋아요ㅎ 감사합니다 😁,7428595,맛있는점빵
화랑지킴이,구매자,감사합니다.잘 입을께요.,7428595,맛있는점빵
KNuri,판매자,감사합니다.,7429864,중고나라#7430056
mayhem,구매자,좋은 물건 감사합니다.,7431844,중고나라#7432036
케찹쥬스,구매자,고맙습니다 예쁘게 잘 신겠습니다 :D,7431884,옷장zero
멍성벙성,구매자,거래하면서 궁금한 사항들 친절하게 알려 주셔서 거래하기 편했습니다 택배거래이용 하면서 포장 상태 좋았으며 상품 상태도 좋았습니가,7431884,옷장zero
sc65,구매자,"상품상태가 넘좋아요,,",7431884,옷장zero
이노시,구매자,신속한 대응 거래 감사합니다. 좋은 하루되세요.,7432158,설이주인
무젠7,구매자,드디어 하이앤드급 카메라로 연사를 찍을수 있게 되었습니다 잘쓸께요😇,7434252,중고나라#7434444
남방털코웜뱃,구매자,상품도 좋고 너무 친절하십니다!,7434252,중고나라#7434444
파크뷰드림,판매자,감사합니다,7434594,중고나라#7434786
카리스마돈,판매자,감사합니다 안전거래는 처음이앞 생소했네요 잘쓰세요,7434594,중고나라#7434786
신용거래인oo,구매자,Good,7435617,중고나라#7435809
걍회원,구매자,좋은 상품 쿨하게 거래해주셔서 정말 감사합니다!,7436938,중고나라#7437130
NK스튜디오,구매자,이 고가의 장비를 6만원에 쿨거래 해주셔서 감사합니다 ㅠㅠ,7439631,건강이쵝5
콩피셀몬,구매자,너무 감사한 거래였습니다. 물건을 사고 팔고 외에 마음이 편한 말씀으로 훈훈하게 거래했습니다 감사합니다,7439850,toomuchluv
에베데베벱,구매자,좋은거래 빠른거래 감사합니다~,7439850,toomuchluv
풍성한우정문어,판매자,쿨거래감사합니다,7440866,중고나라#7441058
다소곳상냥,판매자,친절하고 빠른 거래에 감사드립니다,7440866,중고나라#7441058
필금,판매자,정말 친절하신분입니다,7440866,중고나라#7441058
리터치,판매자,깔끔한 거래 감사합니다. 행복한시간 되시기 바랍니다.,7440866,중고나라#7441058
CUT,판매자,깔끔한 거래 감사합니다!,7440866,중고나라#7441058
까부리사오공,판매자,구매 감사 드립니다~!,7440866,중고나라#7441058
맹사장2,구매자,빠른 배송 감사합니다 잘 사용하겠습니다,7440866,중고나라#7441058
중고나라#6962253,판매자,구매확정 빠르게 해주셨어요~ 좋은 거래 감사합니다.,7440866,중고나라#7441058
트레이지헌터,판매자,감사합니다 ㅎ,7440866,중고나라#7441058
친절한냐냐,판매자,친절하고 빠른 거래에 감사드립니다,7440866,중고나라#7441058
중고나라#10933878,구매자,잘쓸께요,7441595,미니딸기인형
중고나라#8786724,구매자,안녕하세요 거래자님 지금 방금 택배가 도착했습니다 어머 상태엄청 좋네요 잘쓰겠읍니다 감사합니다 늘 행복하시구여 좋은일만 있기를 바랍니다 건강하시구여 ^^,7441595,미니딸기인형
중고나라#7634715,구매자,스피커 작동이 안 돼요 . 펜가 없습니다.,7441595,미니딸기인형
꿈꾸는책방,판매자,감사합니다 ^^,7443369,중고나라#7443561
YFA,구매자,상품 이뻐요 잘쓰겠습니다,7443591,아라비카Coffee
디아데나,구매자,좋은 상품 잘 사용하겠습니다. 감사합니다.,7443591,아라비카Coffee
KCY,판매자,칼거래 감사합니다,7443956,중고나라#7444148
중고나라#10605474,구매자,예쁜양말끼지 보내주시고 문의에 친절히 답변해 주셔서 감사합니다*^^*,7444682,아리블루스
주드001,구매자,매너가 좋아요 ~~,7445361,매너거래유저
완경김,구매자,"깔끔한 상품, 친절한 응대 감사합니다 !",7445361,매너거래유저
woopy67,판매자,감사합니다 . 잘 쓰세요^^,7445361,매너거래유저
삼성좋아1,구매자,쿨거래에 택배도 빨리 보내주셨어요,7445361,매너거래유저
중고나라#9134705,구매자,친절하시고 직접 가져다주셔서 감사합니다.,7445361,매너거래유저
BackDrum76,구매자,잘 받았습니다. 매우 만족합니다!,7445361,매너거래유저
corda,구매자,만족합니다,7445361,매너거래유저
5창현,구매자,배송이 진쩌 빨라요 24시간도 안 되서 택배가 온거 같네요 서비스도 좋고 친절하십니다 ! 좋은 제품 잘 쓰겠습니다,7445361,매너거래유저
이태원클랏쓰,구매자,너무 친절하게 잘 응대해 주셨습니다. 감사합니다.,7445361,매너거래유저
술에취한천사,구매자,좋은 제품 합리적인 가격에 살 수 있어서 좋았어요 ㅎㅎ 항상 친절히 응답해주셔 감사해요~!,7445361,매너거래유저
중고나라#9361886,판매자,빠른결재로 구매해 주셔서 감사합니다 좋은 소장품이되길 바랍니다,7445413,중고나라#7445605
해킹좀하지마셈,구매자,잘쓰겠습니다 폴드 노트 갤탭쓰니까 진짜편하네요,7446012,중고나라#7446204
중고나라#9615375,구매자,감사합니다.,7447019,중고나라#7447211
중고나라#8509370,구매자,쿨거래해주셔서 감사합니다.,7447019,중고나라#7447211
잘살아보세8,구매자,잘받았어요 감사합니다,7447019,중고나라#7447211
다롱엉,구매자,친절하시고 좋은 제품을 잘 보내주셨어요!,7448896,중고나라#7449088
중고나라#8116727,구매자,좋은제품 감사합니다,7448896,중고나라#7449088
jchani0101,구매자,아직 사용해보지는 않았지만 잘 사용하겠습니다~,7448896,중고나라#7449088
flashworks,판매자,깔끔한 쿨거래 감사합니다~,7449376,중고나라#7449568
고릴라20,구매자,상품상태도 좋고 빨리왔어요,7450318,핑클언니
장미하나,구매자,좋은제품 싸게주셔서 감사합니다^^,7450318,핑클언니
더원영점오,구매자,싸이즈 잘맞고 좋았어요 어깨안쪽 너무낡아 쫌 아쉬웠지만 잘입을께요 맛점하세요~~,7450318,핑클언니
아담수컷,구매자,잘 받았어요,7450318,핑클언니
루키희야,구매자,잘쓸께요 감사합니다👍,7450396,김작약
Vdjbxshb,구매자,편지까지 ^^ 넘 감사합니다 초콜렛도 잘 먹을게요~~!!!,7450396,김작약
갓라오이,구매자,너무 감사합니다!!,7451128,중고나라#7451320
jjhngosell,판매자,수월하게 거래 되어서 좋습니다. 친절하시고 매너도 좋으십니다.,7452296,겜돌니
중고나라#9951982,판매자,친절한거래 감사합니다,7453528,이매동송사장
아무거나아무나,구매자,쿨거래 완전 좋았습니다,7454859,중고나라#7455051
중고나라#10611534,구매자,좋은 상품 잘 받았습니다.,7454859,중고나라#7455051
왕자공원,구매자,대응이 신속하고 친절하시고 배려와 매너가 있으신 판매자십니다. 언젠가 기회가 되면 또 거래하고 싶네요. ^^ 감사합니다!,7457895,중고나라#7458087
정들안,구매자,새핸드폰인가싶을정도로 상태 아주 좋고 안전거래 해주셔서 마음 놓고 감사히 거래할 수 있었습니다 감사합니다☺️,7457895,중고나라#7458087
llh,판매자,중고거래 너무 쟐 했어요! 좋은물건 오래 잘 사용하세요,7458133,중고나라#7458325
ccdstudio,판매자,감사합니다,7459173,중고나라#7459365
중고나라#11056834,구매자,좋은물건 싸게 잘 샀어요,7459436,통제구역1402
중고나라#9197228,구매자,최고예요. 친절하시고용,7459436,통제구역1402
드라켄76,구매자,감사합니다. 잘 사용할께요,7460366,중고나라#7460558
지니CandD,구매자,잘 받았습니다. 감사합니다 ^^,7460366,중고나라#7460558
ajtwo222,구매자,포장도 꼼꼼히 잘해주셨고 제품도 설명하신것보다 더 좋네요. 잘 쓰겠습니다. 감사합니다 ~~,7461614,일산라페스타B동
중고나라#7415085,구매자,처음부터 통화연결 잘되었고요. 매우 꼼꼼히 잘 포장해서 안전하게 받도록 많이 협조 잘하여 주셨습니다. 매우 감사드리고 만족합니다. ☆☆☆☆☆,7461614,일산라페스타B동
조린이,구매자,응대가 빠르고 친절하십니다 ~ 제품도 좋아요~,7462147,비매너노
godjvhs12,판매자,직거래 했는데 친절하시고 좋네요 ㅎㅎ,7462147,비매너노
중고나라#8276881,구매자,너무 맘에들어요 컬리티 좋고 빠른배송도 감사드려요~,7462147,비매너노
The앤틱,판매자,좋은분과 좋은거래~ 빠른 구매확정 너무 감사합니다,7462147,비매너노
미니멀신뢰짱,판매자,쿨거래 감사해요,7466723,누리공듀
twinvega,구매자,감사합니다^^,7466723,누리공듀
중고나라#7947407,구매자,배송에 운반 서비스해주셔서 감사했습니다,7466723,누리공듀
대전베이커리,구매자,앞으로 좋은거래 부탁드리겠습니다 ^^,7466723,누리공듀
훈남푠,구매자,감사합니다 사장님도 너무 좋으신분 같습니다,7468006,중고나라#7468198
중고나라#8701250,구매자,감사합니다,7468635,구제가다비다
중고나라#10444230,구매자,제품 잘 받았습니다,7470793,럭키클로버4
천풍우,구매자,빠른거래 편의점 반값택배 감사합니다,7470906,중고나라#7471098
SkyAbi,구매자,감사합니다. 잘 쓰겠습니다.,7471063,중고나라#7471255
중고나라#7399191,구매자,택배도 엄청 빨리 보내주시고 응답도 빨라서 좋았습니다! 상품 포장도 엄청 꼼꼼하게 해주셔서 기분 좋게 거래했습니다!!,7471100,슬로우앤스테디
중고나라#9686378,구매자,"상품 미개봉 상품맞고, 판매자분 친절하시고 빠른 택배발송 너무 좋았습니다.",7471100,슬로우앤스테디
중고나라#10834797,구매자,넘 친절하시고 물건 상태도 너무 좋아요ㅎㅎ,7471100,슬로우앤스테디
중고나라#7793354,구매자,중간 단계를 직접 확인해주셔서 도움이 되었습니다.,7471100,슬로우앤스테디
지오14,판매자,빠른 응답과 친절하셔서 쿨거래까지 감사합니다.,7472702,중고나라#7472894
장파랑,판매자,감사합니다. 잘 사용하세요^^,7472702,중고나라#7472894
Rmutt,판매자,쿨거래 감사합니다!,7472702,중고나라#7472894
콜라완미,구매자,"상품이 정말 마음에 들어요. 배송도 빠르고 상태도 아주 좋았어요. 답변이 매우 빠르고, 정말 책임감 있게 처리해주셨어요. 감사합니다! 앞으로도 건강하시고, 모든 일이 잘 되시길 바랍니다.",7476088,중고나라#7476280
리오스아저씨,구매자,좋은물건 잘사용하겠습니다. 항상 건강하세요~,7476088,중고나라#7476280
에티켓켓켓,구매자,빠르게 잘 포장하여 빨리 보내주심,7478547,중고나라#7478739
지공23,구매자,엄청 빠릅니다 좋아요,7479323,고냥이e
highfeel,구매자,"좋은 물건 저렴하게 판매해주시고, 안전배송을 위해 우체국안심택배까지 활용해주셔서, 너무 감사합니다~",7481510,잡다한알뜰장
오티스레딩,구매자,항상건강하시고 행복하세요 고맙습니다,7483481,중고나라#7483673
언나컨나,구매자,"좋은 옷을 저렴하게 주시고, 사은품까지 보내주셔서 고맙습니다~^^ 늘 건강하시고, 좋은 일 가득하세요~☆☆☆☆☆",7484692,명품아리따움
고성향교,구매자,덤 ᆢ까지주시고ᆢ넘감사해요ᆢ담에또좋은상품있으면구매하겟읍니다ᆢ타지에 ᆢ집에갔다오느라고후기가늦은점양해바랍니다,7484692,명품아리따움
중고나라#9269704,구매자,속바지도 서비스로 넣어주시고 감사합니다,7484692,명품아리따움
늘파란,구매자,덤으로 주신 선물 고마워요 😄 😄 크로스 백도 모자 다 맘에들어요~~ 잘쓸께요,7484692,명품아리따움
중고나라#7439796,구매자,물건이 좋은데다가 택배비도 염가로 해 주셨어요. 게대가 덤으로 선물도 주셨어요. 넉넉한 님의 마음에 감동받았어요. 늘 하나님의 은혜가 넘쳐나길 빕니다.,7484692,명품아리따움
중고나라#10961237,구매자,가격도 감사하고 서비스로주신 것들도 너무 감동입니다,7484692,명품아리따움
캬자스,구매자,감사합니다,7484692,명품아리따움
입금은왕이다,구매자,최곱니다! ❤,7485162,중고나라#7485354
kimjs00,구매자,택배 엄청 빠르시고 안전결제 가능합니다,7485162,중고나라#7485354
중고나라#7209144,구매자,정말 감사드립니다,7485162,중고나라#7485354
티아야,판매자,감사드려요,7485162,중고나라#7485354
몬냄,구매자,좋은거래 감사합니다 ^^,7488940,컴토리
민트or초코칩,판매자,안전하게 보내드릴게요,7488940,컴토리
구서현,구매자,좋은제품 덕분에 싸게 구매했습니다,7488940,컴토리
포레바,구매자,잘 쓰겠습니다~,7488940,컴토리
다이나믹사신,구매자,늦게 확인해서 넘 죄송합니다 좋은 거래 감사해여 ! 이분꺼 믿고 사세요!!!,7488940,컴토리
섬열대염,판매자,거래 감사합니다,7488940,컴토리
중고나라#8338538,구매자,좋은 물건 좋은 가격에 건네주셔서 감사드립니다.,7488940,컴토리
준표준수사랑,판매자,잘 쓰시길 바랍니다. 빠른 구매확정 감사합니다. 좋은 하루 되세요 ~,7488940,컴토리
살인,구매자,입금하시자마자 배송 접수해주셔서 다음날 아침에 받았습니다. 친절하시고 제품에 애정이 있으셔서 그런지 제품 컨디션도 최상급입니다,7488940,컴토리
중고나라#10874187,구매자,이런 상품 이가격에 살수있게 해주셔서 너무 감사합니다. 하루 이틀정도 사용한 새상품이라고해도 믿겠어요. 연락도 바로바로 되시고 너무 친절하고 수월하게 쿨거래했습니다. 단골가게로 등록해뒀습니다.,7490975,AcubeT
아힘이형,판매자,빠른구매결정 감사합니다,7490975,AcubeT
한송이꽃잎이되어,구매자,좋은제품 잘 쓰고 많이 파세요,7494664,춘향멀티샾
중고나라#9827180,판매자,감사합니다~빠르고 매너굿입니다♡,7494664,춘향멀티샾
포먼처럼,구매자,감사합니다 잘쓸게요.,7494664,춘향멀티샾
중고나라#9514816,구매자,좋은 제품 감사합니다~!,7495298,해커트
뚜비두박,판매자,좋은거래 감사합니다~~,7495298,해커트
초사랑,구매자,잘 받았습니다. 또 주문 할 게요.,7497225,엉클김
뻔덱,구매자,감사합니다 잘쓰겠습니다,7497225,엉클김
KDD6,구매자,좋음 매물 감사합니다!!,7499261,빠른안전거래해요
승순이상점,판매자,매너있고 빠른 거래 감사드립니다. ^^ 좋은 하루 보내세요. 💗💗,7499261,빠른안전거래해요
중고나라#11004182,구매자,감사합니다*^^*,7500949,중고나라#7501141
중고나라#9876316,구매자,너무 감사합니다 ~^^,7500949,중고나라#7501141
중고나라#11004182,구매자,감사합니다,7500949,중고나라#7501141
미친곰곰곰,구매자,구매확정했습니다.... 잘입을게요.감사합니다.,7500972,우산챙겨
더파랑,구매자,좋은거래 감사합니다!,7501019,맘마라랄라
타조나가신다,판매자,좋은거래 감사합니다,7501019,맘마라랄라
고양이361,구매자,오랜만에 만족도가 상당히 높았던 거래,7501745,Rocklover7
yeossi77,구매자,물건 잘 받았습니다. 감사합니다.,7501745,Rocklover7
중고나라#9672320,구매자,좋은 제품 잘 쓰겠습니다..좋은 하루 되세요^,7501745,Rocklover7
YUN3212,구매자,잘받았습니다. 좋은상품 감사드립니다 ~^^,7502582,중고나라#7502774
잘루님,구매자,감사합니다 잘 쓰겠습니다,7505482,안전결제그냥하세요
더지더지,판매자,빠른거래 쿨거래 감사드립니다 접수드리고 연락드리겠습니다,7505482,안전결제그냥하세요
울산중구약사동,구매자,찾던 제품이면 바로 안전결제 하세요! 확인 후 바로 보내주십니다,7505482,안전결제그냥하세요
꼿꼿한푸른빛소망,구매자,감사합니다. 잘쓸께요~^^,7505482,안전결제그냥하세요
중고나라#11204467,구매자,친절하시고 매너 굿 상품상태도 매우 좋아요,7505482,안전결제그냥하세요
중고나라#10346312,구매자,지수만 보더라도 신뢰가 가는..! 상태도 말씀해주신 그대로고 배송도 빨랐습니다 감사드려요☺️,7505482,안전결제그냥하세요
중고나라#11027376,구매자,직접가서 확인하고 받아왔네요,7505482,안전결제그냥하세요
Joyh13,판매자,감사합니다 잘 쓰세요~,7505482,안전결제그냥하세요
사해리,구매자,포장도 정성적이시고 답변도 빠르시고 좋은 거래자와 좋은상품 만났어요 ~ 감사합니다,7505482,안전결제그냥하세요
오벧,판매자,감사합니다 잘 쓰세요!,7505482,안전결제그냥하세요
davidpark7,구매자,감사합니다,7506076,장난감덕후2
중고나라#8991437,구매자,감사합니다 아이가 좋아하네요^^,7506076,장난감덕후2
리드완,구매자,빨리잘받았어요,7506076,장난감덕후2
중고나라#7387844,구매자,장난감들도 꼼꼼하게 포장해주시고 파손된거없이 잘 왔어요! 아이가 정말 좋아합니다 ~~,7506076,장난감덕후2
포근히감싼백금무화과,구매자,감사합니다~ 덕분에 6살 꼬맹이가 세상을 다 가진 아이같네요 ^^,7506076,장난감덕후2
메탈4949,구매자,감사합니다,7506076,장난감덕후2
앨리스퍼플,구매자,두 제품 구매했는데 반택가격에 집으로 보내주셔서 편리했어요. 감사합니다~!,7506076,장난감덕후2
중고나라#11194938,구매자,꼼꼼하게 포장해서 바로 택배 보내주셨어요. 감사합니다!,7506076,장난감덕후2
꿈같은꿈길팥,구매자,감사합니다 아이가 좋아하네요,7506076,장난감덕후2
더없이멋진친밀감석영,구매자,빠르게 보내주셔서 감사했어요,7506076,장난감덕후2
황금비율93,구매자,잘 쓰겠습니다.,7506505,쉭스
중고나라#10616844,구매자,가방을 판매해주신 덕분에 일본 여행동안 카메라를 사용할 수 있을것 같습니다!! 거래도 너무 친절하셔서 정말 좋았습니다. 오늘 하루뿐만 아니라 늘 행복한 하루 보내시길 바랄께요^^,7507144,moslab
김반장님,구매자,빠른배송 좋은제품 감사드려요 수고하세요,7507144,moslab
평택김씨s,판매자,빠르게 구매확정 해주셨습니다 쿨,7507144,moslab
Dcat,구매자,캬! 중고인데도 테스트 결과 정말 최상이었어요 이렇게 좋은 물건 보내주셔서 감사드립니다!,7508516,중고나라#7508708
남양주시금곡동컴퓨터,구매자,감사합니다 잘 쓸게요,7508516,중고나라#7508708
sushi12,구매자,매우 안전하고 깨끗하게 포장되었습니다. 제품도 잘 작동합니다. 지금까지의 거래가 만족스럽습니다. 감사합니다!,7508516,중고나라#7508708
우사긴스,구매자,물건 잘받았습니다 거래감사합니다,7508516,중고나라#7508708
구두로,구매자,빠른배송 감사합니다 잘 쓰겠습니다,7508516,중고나라#7508708
중고나라#7314328,구매자,제품도 아주 좋아요. 잘 쓸게요.,7508516,중고나라#7508708
해방훼방,판매자,빠른 거래 감사합니다~,7508516,중고나라#7508708
중고나라#7701406,구매자,"테스트 잘 마무리 하고 확정 누릅니다~ 3팬이라 그런지 80~98% 부하에도 잘 버티는거 같아요, 냉각도 우수 했고, 만족하며 쓸수 있을거 같습니다 감사합니다~",7508516,중고나라#7508708
돌아온달마,구매자,포장 신경써주셔서 감사합니다. 잘 쓰겠습니다. ^^7,7508516,중고나라#7508708
wjsxoals,판매자,너무 친절하시고 쿨거래해주셔서 너무 좋았습니다,7508516,중고나라#7508708
오렌지포모나알럽,구매자,원하는 제품을 저렴한 금액에 잘 구매했습니다^_^ 감사합니다~,7512240,미쎄스신컬렉션
중고나라#7089633,구매자,"양호한 상품 꼼꼼한 포장, 친절한 응대 넘 좋아요.",7512240,미쎄스신컬렉션
오렌지포모나알럽,구매자,좋은 상품 맘에 드는 상품 아주 잘 받았습니다^_^,7512240,미쎄스신컬렉션
캐치올,구매자,잘받았습니다 감사합니다,7512240,미쎄스신컬렉션
뚱순잉,구매자,연락도 바로주시고 사탕서비스도 넘나 감사합니다 ㅠㅠ💖🥹,7512807,정리중입니닷
용이333,구매자,굿 입니다 빠른 구매 확정 감사합니다,7513959,중고나라#7514151
